date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:39:28	44/44	---MCZ	200	added ('OK')	text/plain	date:Tue,%2001%20Dec%202020%2015:21:29%20GMT	https://Bullagetrade.com/robots.txt		(from )
01:39:31	192721/192721	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Sep%202025%2000:39:29%20GMT	https://Bullagetrade.com/	C:/webby/vallll/Bullagetrade.com/index.html	(from )
01:39:32	23472/23472	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Dec%202024%2010:23:30%20GMT	https://Bullagetrade.com/assets/images/favicon.png	C:/webby/vallll/Bullagetrade.com/assets/images/favicon.png	(from https://Bullagetrade.com/)
01:39:32	28198/28198	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Dec%202024%2010:23:30%20GMT	https://Bullagetrade.com/assets/images/logo.png	C:/webby/vallll/Bullagetrade.com/assets/images/logo.png	(from https://Bullagetrade.com/)
01:39:32	6603/6603	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Sep%202025%2000:39:32%20GMT	https://Bullagetrade.com/images/iStock-891619848_meitu_1.jpg	C:/webby/vallll/Bullagetrade.com/images/iStock-891619848_meitu_1.jpg	(from https://Bullagetrade.com/)
01:39:33	216048/216048	---MCZ	200	added ('OK')	text/css	date:Wed,%2011%20Dec%202024%2010:23:29%20GMT	https://Bullagetrade.com/assets/css/bootstrap.min.css	C:/webby/vallll/Bullagetrade.com/assets/css/bootstrap.min.css	(from https://Bullagetrade.com/)
01:39:33	203653/203653	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Dec%202024%2010:23:30%20GMT	https://Bullagetrade.com/assets/images/iStock-891619848_meitu_1.jpg	C:/webby/vallll/Bullagetrade.com/assets/images/iStock-891619848_meitu_1.jpg	(from https://Bullagetrade.com/)
01:39:34	68601/68601	---MCZ	200	added ('OK')	text/css	date:Wed,%2011%20Dec%202024%2010:23:29%20GMT	https://Bullagetrade.com/assets/css/animate.min.css	C:/webby/vallll/Bullagetrade.com/assets/css/animate.min.css	(from https://Bullagetrade.com/)
01:39:35	59252/59252	---MCZ	200	added ('OK')	text/css	date:Wed,%2011%20Dec%202024%2010:23:29%20GMT	https://Bullagetrade.com/assets/css/fontawesome-all.min.css	C:/webby/vallll/Bullagetrade.com/assets/css/fontawesome-all.min.css	(from https://Bullagetrade.com/)
01:39:35	1776/1776	---MCZ	200	added ('OK')	text/css	date:Wed,%2011%20Dec%202024%2010:23:29%20GMT	https://Bullagetrade.com/assets/css/slick.css	C:/webby/vallll/Bullagetrade.com/assets/css/slick.css	(from https://Bullagetrade.com/)
01:39:35	7923/7923	---MCZ	200	added ('OK')	text/css	date:Wed,%2011%20Dec%202024%2010:23:29%20GMT	https://Bullagetrade.com/assets/css/default.css	C:/webby/vallll/Bullagetrade.com/assets/css/default.css	(from https://Bullagetrade.com/)
01:39:36	93653/93653	---MCZ	200	added ('OK')	text/css	date:Wed,%2011%20Dec%202024%2010:23:29%20GMT	https://Bullagetrade.com/assets/css/style.css?v=673182	C:/webby/vallll/Bullagetrade.com/assets/css/stylee47d.css	(from https://Bullagetrade.com/)
01:39:36	12867/12867	---MCZ	200	added ('OK')	text/css	date:Wed,%2011%20Dec%202024%2010:23:29%20GMT	https://Bullagetrade.com/assets/css/responsive.css	C:/webby/vallll/Bullagetrade.com/assets/css/responsive.css	(from https://Bullagetrade.com/)
01:39:36	15563/15563	---MCZ	200	added ('OK')	text/css	date:Wed,%2011%20Dec%202024%2010:23:29%20GMT	https://Bullagetrade.com/assets/css/swiper.min.css	C:/webby/vallll/Bullagetrade.com/assets/css/swiper.min.css	(from https://Bullagetrade.com/)
